candidate_id,"x [nm]","y [nm]",Δx [nm],Δy [nm],sigma_x,sigma_y,del_sigma_x,del_sigma_y,p,"t [ms]",Δt [ms],N_events,x_dim [px],y_dim [px],t_dim [ms],frame
396,39453.447961028854,42705.45903926082,9.077497450855171,9.243445267635536,115.2086691051071,121.01934837220055,9.07187229322312,8.85183583298788,2,81481.83065853658,206.9208110766429,155,11,12,937.239,81041
397,39438.704672709755,42809.218746260696,5.549258998314562,5.4536473248983945,56.24869448211876,42.32409957047241,4.488783671611273,3.3807767929588035,2,50815.21466839622,6196.829822116883,156,11,17,381.753,50374
398,39706.17186400784,42825.832639095344,11.607652470585903,8.034270070015602,143.17300297584575,99.1029196750977,10.787944155766048,7.475618232112994,2,53560.99680897443,847.6590551999478,134,14,16,676.0550000000001,53120
399,39578.96551926097,42893.604230493016,12.187425619719969,10.693864237841835,131.01213153324028,115.09929381798683,12.03619562487912,10.59674713868852,2,55441.84492720576,1964.9385072199368,110,12,10,587.687,55001
400,39433.43300248482,42802.95119203093,7.508162350207926,7.722866189749654,54.42538105459733,40.83119676201349,6.000049642576913,4.249178527014164,1,89466.61920422807,13.745549849821314,33,8,8,94.9650000000149,89026
401,39515.147352342436,45257.88289745874,14.153919772343945,6.398195088840502,125.28642975012617,56.379716121608645,15.60190211005101,7.148700851771973,2,55741.211271696666,23.114667883781067,50,10,4,275.29200000000003,55300
402,39587.63383808183,45208.170388994804,5.964964125352823,9.734409642739317,54.38231135597272,88.96427611842283,4.953095171811021,8.830592161882436,2,94901.83475719874,5.194140248342739,56,12,13,352.685,94461
403,39817.078825359866,39214.98405635683,54.747219222503304,11.28875058046148,451.155111551293,130.1392168908344,90.91108005744337,14.441930965096596,2,51056.154570336694,439.60961839721244,259,13,10,630.924,50615
404,39676.60264629181,39478.35955172205,62.332159031675644,31.89994027611457,333.1414116380551,241.24129599351625,96.49486837043177,61.60178231444207,2,57239.43201717831,1006.4461866856868,134,11,15,521.11,56798
406,39529.54570386894,40573.743915509345,15.077651742524944,7.518238504868917,106.80193964786992,53.976135930947116,14.952246697277856,6.651212974622803,2,89196.3807016402,102.00590249687566,52,7,7,307.291,88755
407,39642.48296687129,40940.282358934724,11.28923975812894,18.651312556896535,69.86886007161273,115.7749017096074,11.141495259410894,18.83706925522975,2,82519.5449967969,0.07680606764725924,69,6,9,545.7110000000149,82079
409,39425.520182680804,42599.99791066894,15.792273936451707,2.5491377324160447,47.1872022228117,28.440649936443965,44.51008922543806,397.9589097845626,2,54769.0333087599,774.9737861380173,57,8,15,399.101,54328
410,40026.7255427143,42692.902254378205,20.39970593426753,15.555191974712223,128.68525397853702,98.25272382501167,19.137051910273467,14.606739651550477,2,96666.42040268268,11923.068951862735,176,13,13,783.336,96225
413,39959.822974196635,39180.80740349369,48.014136782803185,12.775165121571298,257.3736728941885,85.89182804476437,53.26007230726903,13.587942464625144,2,61965.1526875,234.37777950131002,121,11,8,760.016,61524
414,39778.88281327992,39197.3603140895,20.69513455847035,11.551370855834474,185.06823106367162,104.7672710060263,25.37013958263786,14.88317535039116,2,91854.97249555896,168.69599832362368,114,9,7,581.069,91414
416,39529.11752140254,39524.41498774685,10.494662806469126,8.315303407372872,101.97314551981921,102.20292772101268,11.19802575796733,8.280440832771387,2,64299.44284615385,123.32294658762115,74,6,11,553.8459999999926,63858
417,39700.31105578343,40256.75506410672,37.461846151827785,24.789083906992868,149.18780362036972,100.49405551527701,35.86061585908544,22.886997266963046,2,73882.35192690231,47.951718834895836,167,13,20,459.641,73441
418,40349.41978826077,41395.97160644666,10.51129251145573,13.994569720752834,72.34933346097897,126.65685427597899,10.91030982958437,12.659911599368922,2,95282.36787558004,10684.298907489507,124,14,19,430.806,94841
419,39797.54879220693,41449.3530831996,12.54612054446046,11.944961959506642,73.38708145548009,70.30991979131687,11.179565337416054,10.960311739313083,2,78394.80780994371,9425.848812013277,175,14,15,786.2520000000001,77954
420,39704.19190837446,41262.16811115066,8.146602823551838,11.36047083009348,46.55654059728826,71.43993218393592,8.638508954923314,10.342265723129218,2,92634.35441698576,128.35192522808796,81,11,13,422.707,92193
421,39561.52995804808,42883.0221908151,11.450678360411565,13.348290995122344,96.64463954063879,112.40548053755093,10.91560102079874,12.699037543729352,2,76826.11443412206,10.542597078560046,109,12,10,857.318,76385
423,39545.86909082417,42769.8633910139,31.029329785161206,5.314186312171864,163.9384732682528,46.84426608208872,31.42927439402197,7.840334155512203,2,97759.97839999999,107.41659327732708,33,6,8,389.36199999998513,97319
424,39692.68438687593,45437.18425615607,10.344403845343086,13.117906157708587,105.25571775498292,133.47451601999052,9.542090722638548,12.100940068872468,2,84476.75535608015,1114.0877006977794,98,19,14,494.024,84036
425,39711.19149255208,39926.258500700926,9.152438932262832,8.054659445936181,91.70486009579298,80.76328476910658,8.824426226486885,7.859558052533014,2,91151.25092263067,1491.6642241164586,76,7,10,436.754,90710
426,39976.24628357703,40207.76477032386,56.54377935398699,14.754988888308137,332.6011829727397,95.62829809623997,64.92327273976946,14.3739440908208,2,85558.66418866109,832.3029906346582,220,14,16,754.343,85118
429,39848.29629804174,45695.937664263394,51.64831602518353,6.954347687722602,376.1752827744167,79.11056613440135,53.396317821971635,7.401700897789408,2,61658.10799587639,163.4759590805193,125,15,8,652.5379999999925,61217
430,39779.219688204445,39126.66739825456,16.77957339957216,8.911172349005213,129.6474565581409,71.16881612727936,16.789884832172255,8.939935055815914,2,88380.97485073739,169.04913524067848,81,10,12,250.686,87940
431,39717.0400575138,39117.87048324827,20.22629300647996,7.456266697395182,145.36821881344542,77.49122223429724,19.877998066839424,6.977275921112779,2,98305.20012500002,86.91774684474805,101,8,17,327.726,97864
432,40087.83849760523,39849.19911487178,7.639920045365212,9.609542890762475,85.61092403701971,104.29949769145581,7.0120435185849495,9.362155542988992,2,89300.90260073365,1469.1470128223257,114,13,14,596.839,88860
433,40080.30806519541,39217.74634296355,8.579768562651534,11.38374424170535,77.1163869243326,101.39297553086743,8.038522215327516,10.748531571401932,2,66459.31138576227,34.81532044680273,162,10,13,640.3309999999925,66018
434,40008.61123254682,41468.97210541935,74.39036096961235,11.109213673750695,248.8061628836519,74.81809333812244,77.12362061414196,11.070897721424853,2,83734.10764002336,19.508426161775038,87,8,10,567.599,83293
437,39817.709583067684,45805.66060137233,10.143842862917607,5.459898987239918,119.57573460696776,64.21558229962717,9.963550826146676,5.332854557359955,2,85440.17475,118.8279491255653,64,8,8,570.625,84999
438,39804.4085728241,46045.429258466844,9.9759062722013,7.812325745774987,90.45731432496076,70.19544751097956,9.359509968630805,7.264253238270893,2,69719.89692309436,0.018325610145138928,60,10,8,467.79900000000004,69279
439,39874.91901441231,46083.94016384489,24.255021301300165,15.246026976407784,127.50159341590346,80.12749054837795,22.14037882603887,14.020092088557433,2,66331.22088280249,92.49749583780228,142,19,14,794.929,65890
440,39810.898164286176,39032.561590589976,3.908349416992345,11.162938988476252,51.80063334221679,102.72626860900473,4.719392522871696,11.46721848759768,2,69989.004,94.85223860369912,38,6,6,386.258,69548
441,39977.9296795945,39097.60623751668,12.908759388319,34.219033764034776,72.86528310925866,148.73432063637497,12.870948657627206,35.67346393726559,2,83850.57427367535,216.34451551142757,60,7,9,541.507000000015,83410
442,40125.078194040696,39838.55290998275,5.128206776132957,8.11389018504354,54.60578208432995,86.67067286959511,5.60373083307888,7.391343600368233,2,55390.69177071569,38.435084918350654,93,12,14,671.596,54950
444,40041.54131182922,42763.12219234397,7.005612594669335,7.16324858992746,89.00457229032241,91.0455542524955,6.650583443882587,6.8255396808685695,2,56518.38665517241,78.62477040776658,73,9,10,394.043,56077
445,40062.953090043244,39364.71073415617,72.26682283924143,24.663309190018584,129.44473076791564,143.4789481079062,56.76937136850026,27.816074036932548,2,85169.26778489648,304.36123688992853,44,6,9,288.762,84728
446,40141.97453159545,39339.65931637539,11.5174916138855,21.957382998365865,75.92604929838507,140.07287341303632,11.105639703450914,21.98022224803124,2,70811.58108407905,327.4226821410512,144,9,11,463.092,70371
447,39829.706660716605,41266.918218368955,13.37167681444856,9.033874413671919,86.21853492374653,73.46982476788375,20.444463512823106,11.627011696636053,2,68520.9976923077,15.190682282669817,37,3,6,204.24,68080
448,40216.03448990344,45737.84973173991,11.079659912040249,22.365843515881036,68.26334629188628,134.65395546114874,10.488482496861575,22.019749665486668,2,60568.53859838668,13.269029523978167,67,12,8,466.244,60128
